42114H1                                                                                                                                                                                                                                                   ;227684                                                                                                                                                                                                                                                    ;216982                                                                                                                                                                                                                                                    ;42114H1;         5;        51;1;         1;42114H1;    227684;    216982;LTE  ;S1 ;      -227678.52;      -216930.74;       444609
46144H7                                                                                                                                                                                                                                                   ;238792                                                                                                                                                                                                                                                    ;204683                                                                                                                                                                                                                                                    ;46144H7;         6;        51;1;         1;46144H7;    238792;    204683;LTE  ;S1 ;      -238786.36;      -204631.85;       443418
40214H1                                                                                                                                                                                                                                                   ;242761                                                                                                                                                                                                                                                    ;200352                                                                                                                                                                                                                                                    ;40214H1;         6;        51;1;         1;40214H1;    242761;    200352;LTE  ;S1 ;      -242755.31;      -200300.89;       443056
40523H1                                                                                                                                                                                                                                                   ;243759                                                                                                                                                                                                                                                    ;199162                                                                                                                                                                                                                                                    ;40523H1;         6;        51;1;         1;40523H1;    243759;    199162;LTE  ;S1 ;      -243753.29;       -199110.9;       442864
40149H1                                                                                                                                                                                                                                                   ;246501                                                                                                                                                                                                                                                    ;196414                                                                                                                                                                                                                                                    ;40149H1;         6;        51;1;         1;40149H1;    246501;    196414;LTE  ;S1 ;      -246495.26;      -196362.93;       442858
46132H7                                                                                                                                                                                                                                                   ;237513                                                                                                                                                                                                                                                    ;205082                                                                                                                                                                                                                                                    ;46132H7;         6;        51;1;         1;46132H7;    237513;    205082;LTE  ;S1 ;      -237507.38;      -205030.85;       442538
40136H1                                                                                                                                                                                                                                                   ;237437                                                                                                                                                                                                                                                    ;204846                                                                                                                                                                                                                                                    ;40136H1;         6;        51;1;         1;40136H1;    237437;    204846;LTE  ;S1 ;      -237431.38;      -204794.85;       442226
42025H1                                                                                                                                                                                                                                                   ;234755                                                                                                                                                                                                                                                    ;207141                                                                                                                                                                                                                                                    ;42025H1;         6;        51;1;         1;42025H1;    234755;    207141;LTE  ;S1 ;      -234749.42;      -207089.83;       441839
42102H1                                                                                                                                                                                                                                                   ;227984                                                                                                                                                                                                                                                    ;213487                                                                                                                                                                                                                                                    ;42102H1;         5;        51;1;         1;42102H1;    227984;    213487;LTE  ;S1 ;      -227978.52;      -213435.77;       441414
40203H1                                                                                                                                                                                                                                                   ;243225                                                                                                                                                                                                                                                    ;198225                                                                                                                                                                                                                                                    ;40203H1;         6;        51;1;         1;40203H1;    243225;    198225;LTE  ;S1 ;       -243219.3;      -198173.91;       441393
42120H1                                                                                                                                                                                                                                                   ;239480                                                                                                                                                                                                                                                    ;201525                                                                                                                                                                                                                                                    ;42120H1;         6;        51;1;         1;42120H1;    239480;    201525;LTE  ;S1 ;      -239474.35;      -201473.88;       440948
40362H1                                                                                                                                                                                                                                                   ;236710                                                                                                                                                                                                                                                    ;203860                                                                                                                                                                                                                                                    ;40362H1;         6;        51;1;         1;40362H1;    236710;    203860;LTE  ;S1 ;      -236704.39;      -203808.86;       440513
40244H1                                                                                                                                                                                                                                                   ;235600                                                                                                                                                                                                                                                    ;204927                                                                                                                                                                                                                                                    ;40244H1;         6;        51;1;         1;40244H1;    235600;    204927;LTE  ;S1 ;      -235594.41;      -204875.85;       440470
42191H1                                                                                                                                                                                                                                                   ;224726                                                                                                                                                                                                                                                    ;215768                                                                                                                                                                                                                                                    ;42191H1;         5;        51;1;         1;42191H1;    224726;    215768;LTE  ;S1 ;      -224720.56;      -215716.75;       440437
43024H1                                                                                                                                                                                                                                                   ;245970                                                                                                                                                                                                                                                    ;194448                                                                                                                                                                                                                                                    ;43024H1;         6;        51;1;         1;43024H1;    245970;    194448;LTE  ;S1 ;      -245964.26;      -194396.95;       440361
40360H1                                                                                                                                                                                                                                                   ;236002                                                                                                                                                                                                                                                    ;204187                                                                                                                                                                                                                                                    ;40360H1;         6;        51;1;         1;40360H1;    236002;    204187;LTE  ;S1 ;       -235996.4;      -204135.86;       440132
42026H1                                                                                                                                                                                                                                                   ;229944                                                                                                                                                                                                                                                    ;209794                                                                                                                                                                                                                                                    ;42026H1;         6;        51;1;         1;42026H1;    229944;    209794;LTE  ;S1 ;      -229938.49;      -209742.81;       439681
46137H7                                                                                                                                                                                                                                                   ;224355                                                                                                                                                                                                                                                    ;213832                                                                                                                                                                                                                                                    ;46137H7;         5;        51;1;         1;46137H7;    224355;    213832;LTE  ;S1 ;      -224349.57;      -213780.77;       438130
40207H1                                                                                                                                                                                                                                                   ;244950                                                                                                                                                                                                                                                    ;192840                                                                                                                                                                                                                                                    ;40207H1;         6;        51;1;         1;40207H1;    244950;    192840;LTE  ;S1 ;      -244944.28;      -192788.96;       437733
40135H1                                                                                                                                                                                                                                                   ;235218                                                                                                                                                                                                                                                    ;202536                                                                                                                                                                                                                                                    ;40135H1;         6;        51;6;         1;40135H1;    235218;    202536;LTE  ;S6 ;      -235212.42;      -202484.87;       437697
40137H1                                                                                                                                                                                                                                                   ;224108                                                                                                                                                                                                                                                    ;213442                                                                                                                                                                                                                                                    ;40137H1;         5;        51;1;         1;40137H1;    224108;    213442;LTE  ;S1 ;      -224102.57;      -213390.77;       437493
43025H1                                                                                                                                                                                                                                                   ;246486                                                                                                                                                                                                                                                    ;190905                                                                                                                                                                                                                                                    ;43025H1;         6;        51;1;         1;43025H1;    246486;    190905;LTE  ;S1 ;      -246480.26;      -190853.98;       437334
42118H1                                                                                                                                                                                                                                                   ;229910                                                                                                                                                                                                                                                    ;207315                                                                                                                                                                                                                                                    ;42118H1;         6;        51;1;         1;42118H1;    229910;    207315;LTE  ;S1 ;      -229904.49;      -207263.83;       437168
42385A1                                                                                                                                                                                                                                                   ;196960                                                                                                                                                                                                                                                    ;239955                                                                                                                                                                                                                                                    ;42385A1;         5;        51;1;         1;42385A1;    196960;    239955;LTE  ;S1 ;      -196954.96;      -239903.53;       436858
40308H1                                                                                                                                                                                                                                                   ;224022                                                                                                                                                                                                                                                    ;212474                                                                                                                                                                                                                                                    ;40308H1;         5;        51;1;         1;40308H1;    224022;    212474;LTE  ;S1 ;      -224016.57;      -212422.78;       436439
42088H1                                                                                                                                                                                                                                                   ;240816                                                                                                                                                                                                                                                    ;195515                                                                                                                                                                                                                                                    ;42088H1;         6;        51;1;         1;42088H1;    240816;    195515;LTE  ;S1 ;      -240810.34;      -195463.94;       436274
40122H1                                                                                                                                                                                                                                                   ;224485                                                                                                                                                                                                                                                    ;211815                                                                                                                                                                                                                                                    ;40122H1;         5;        51;1;         1;40122H1;    224485;    211815;LTE  ;S1 ;      -224479.57;      -211763.79;       436243
40198H1                                                                                                                                                                                                                                                   ;221721                                                                                                                                                                                                                                                    ;214506                                                                                                                                                                                                                                                    ;40198H1;         5;        51;1;         1;40198H1;    221721;    214506;LTE  ;S1 ;      -221715.61;      -214454.76;       436170
42214H1                                                                                                                                                                                                                                                   ;220460                                                                                                                                                                                                                                                    ;215343                                                                                                                                                                                                                                                    ;42214H1;         5;        51;1;         1;42214H1;    220460;    215343;LTE  ;S1 ;      -220454.62;      -215291.76;       435746
40017H3                                                                                                                                                                                                                                                   ;223245                                                                                                                                                                                                                                                    ;211860                                                                                                                                                                                                                                                    ;40017H3;         5;        51;1;         1;40017H3;    223245;    211860;LTE  ;S1 ;      -223239.58;      -211808.79;       435048
40176H1                                                                                                                                                                                                                                                   ;244874                                                                                                                                                                                                                                                    ;190227                                                                                                                                                                                                                                                    ;40176H1;         6;        51;1;         1;40176H1;    244874;    190227;LTE  ;S1 ;      -244868.28;      -190175.98;       435044
43064H1                                                                                                                                                                                                                                                   ;231442                                                                                                                                                                                                                                                    ;203335                                                                                                                                                                                                                                                    ;43064H1;         6;        51;2;         1;43064H1;    231442;    203335;LTE  ;S2 ;      -231436.47;      -203283.87;       434720
42121H1                                                                                                                                                                                                                                                   ;236179                                                                                                                                                                                                                                                    ;198146                                                                                                                                                                                                                                                    ;42121H1;         6;        51;1;         1;42121H1;    236179;    198146;LTE  ;S1 ;       -236173.4;      -198094.91;       434268
46179H7                                                                                                                                                                                                                                                   ;231015                                                                                                                                                                                                                                                    ;203229                                                                                                                                                                                                                                                    ;46179H7;         6;        51;1;         1;46179H7;    231015;    203229;LTE  ;S1 ;      -231009.48;      -203177.87;       434187
42140H1                                                                                                                                                                                                                                                   ;233175                                                                                                                                                                                                                                                    ;200845                                                                                                                                                                                                                                                    ;42140H1;         6;        51;1;         1;42140H1;    233175;    200845;LTE  ;S1 ;      -233169.44;      -200793.89;       433963
40151H1                                                                                                                                                                                                                                                   ;243371                                                                                                                                                                                                                                                    ;190450                                                                                                                                                                                                                                                    ;40151H1;         6;        51;1;         1;40151H1;    243371;    190450;LTE  ;S1 ;       -243365.3;      -190398.98;       433764
