30013W1_3_217 ;W30013-WATERLOO_CARAUT                                                                                                                                                                                                                                         ;WATERLOO_CARAUT                                                                                                                                                                                                                                         ;WATERLOO_CARAUTE                                       ;         1;U    ;205W1_7                       ;7205W1_112     ;W205-WATERLOO_CARAUTE                                       ;         1
30014B5_1_420 ;B30014-CONGRES_STATION_3G                                                                                                                                                                                                                                      ;CONGRES_STATION_3G                                                                                                                                                                                                                                      ;CONGRES_STATION                                        ;         1;U    ;014B5_1                       ;1014B5_212     ;B014-CONGRES_STATION                                        ;         1
30015B5_1_413 ;B30015-JUBELPARK_3G                                                                                                                                                                                                                                            ;JUBELPARK_3G                                                                                                                                                                                                                                            ;JUBELPARK                                              ;         1;U    ;003B5_1                       ;1003B5_212     ;B003-JUBELPARK                                              ;         1
30042A1_1_321 ;A30042-E19_MKT_RUMSTSUD                                                                                                                                                                                                                                        ;E19_MKT_RUMSTSUD                                                                                                                                                                                                                                        ;MKT_RUMSTSUD                                           ;         1;U    ;334A1_4                       ;4334A1_312     ;A334-MKT_RUMSTSUD                                           ;         1
30042F1_2_115 ;F30042-VIL_RESIDENTIE_RIETD                                                                                                                                                                                                                                    ;VIL_RESIDENTIE_RIETD                                                                                                                                                                                                                                    ;VIL_RESIDENTIE_RIETDIJK                                ;         1;U    ;174F1_2                       ;2174F1_318     ;F174-VIL_RESIDENTIE_RIETDIJK                                ;         1
30042G1_1_321 ;G30042-GEN_MIDDENDOK                                                                                                                                                                                                                                           ;GEN_MIDDENDOK                                                                                                                                                                                                                                           ;GT_MIDDENDOK                                           ;         1;U    ;025G1_2                       ;2025G1_412     ;G025-GT_MIDDENDOK                                           ;         1
30043A1_2_117 ;A30043-E19_MKT_WAARLOO                                                                                                                                                                                                                                         ;E19_MKT_WAARLOO                                                                                                                                                                                                                                         ;MKT_WAARLOOS                                           ;         1;U    ;320A1_2                       ;2320A1_312     ;A320-MKT_WAARLOOS                                           ;         1
30074B3_1_214 ;B30074-FERRARIS_BUILDING_3G                                                                                                                                                                                                                                    ;FERRARIS_BUILDING_3G                                                                                                                                                                                                                                    ;BXL_FERRARIS                                           ;         1;U    ;074B3_1                       ;1074B3_212     ;B074-BXL_FERRARIS                                           ;         1
30074F1_1_312 ;F30074-ST_KATARINA_LOM                                                                                                                                                                                                                                         ;ST_KATARINA_LOM                                                                                                                                                                                                                                         ;ESSENE                                                 ;         1;U    ;384F1_6                       ;6384F1_212     ;F384-ESSENE                                                 ;         1
30074R1_1_112 ;R30074-BAS_DOYARD                                                                                                                                                                                                                                              ;BAS_DOYARD                                                                                                                                                                                                                                              ;BASTOGNE_NORTH                                         ;         1;U    ;213R1_2                       ;2213R1_415     ;R213-BASTOGNE_NORTH                                         ;         1
30015G1_1_321 ;G30015-GEN_WELLING                                                                                                                                                                                                                                             ;GEN_WELLING                                                                                                                                                                                                                                             ;GT_WELLING                                             ;         1;U    ;124G1_4                       ;4124G1_115     ;G124-GT_WELLING                                             ;         1
30015L3_1_420 ;L30015-CROWN_PLAZA_LIEGE_3G                                                                                                                                                                                                                                    ;CROWN_PLAZA_LIEGE_3G                                                                                                                                                                                                                                    ;CROWN_PLAZA_LIEGE                                      ;         1;U    ;015L3_1                       ;1015L3_312     ;L015-CROWN_PLAZA_LIEGE                                      ;         1
30016C1_2_311 ;C30016-E42_MONS_GHLIN                                                                                                                                                                                                                                          ;E42_MONS_GHLIN                                                                                                                                                                                                                                          ;MONS_GHLIN_SORELOBO                                    ;         1;U    ;171C1_8                       ;8171C1_311     ;C171-MONS_GHLIN_SORELOBO                                    ;         1
30016L3_1_420 ;L30016-MEDIACITE_LIEGE_3G                                                                                                                                                                                                                                      ;MEDIACITE_LIEGE_3G                                                                                                                                                                                                                                      ;MEDIACITE_LIEGE                                        ;         1;U    ;016L3_1                       ;1016L3_312     ;L016-MEDIACITE_LIEGE                                        ;         1
30016O1_2_420 ;O30016-OST_FEYSPLEIN                                                                                                                                                                                                                                           ;OST_FEYSPLEIN                                                                                                                                                                                                                                           ;OOST_OOSTENDE                                          ;         1;U    ;020O1_6                       ;6020O1_313     ;O020-OOST_OOSTENDE                                          ;         1
30044A1_4_321 ;A30044-E19_KONTICH                                                                                                                                                                                                                                             ;E19_KONTICH                                                                                                                                                                                                                                             ;A1_KONTICH                                             ;         1;U    ;115A1_4                       ;4115A1_213     ;A115-A1_KONTICH                                             ;         1
30044W1_1     ;W30044-LASNE1                                                                                                                                                                                                                                                  ;LASNE1                                                                                                                                                                                                                                                  ;LASNE                                                  ;         1;U    ;153W1_4                       ;4153W1_112     ;W153-LASNE                                                  ;         1
30045F3_1_113 ;F30045-PROVINCIEHUIS_VL_B_3G                                                                                                                                                                                                                                   ;PROVINCIEHUIS_VL_B_3G                                                                                                                                                                                                                                   ;PROVINCIEHUIS_VL_BRAB                                  ;         1;U    ;045F3_1                       ;1045F3_113     ;F045-PROVINCIEHUIS_VL_BRAB                                  ;         1
30076L1_1_113 ;L30076-ANS_LONCIN                                                                                                                                                                                                                                              ;ANS_LONCIN                                                                                                                                                                                                                                              ;ANS                                                    ;         1;U    ;070L1_7                       ;7070L1_414     ;L070-ANS                                                    ;         1
30017G1_2_115 ;G30017-E40_LANDEGEM                                                                                                                                                                                                                                            ;E40_LANDEGEM                                                                                                                                                                                                                                            ;LANDEGEM                                               ;         1;U    ;082G1_4                       ;4082G1_115     ;G082-LANDEGEM                                               ;         1
30017R1_1_213 ;R30017-E411_WEYLER                                                                                                                                                                                                                                             ;E411_WEYLER                                                                                                                                                                                                                                             ;WEYLER                                                 ;         1;U    ;105R1_3                       ;3105R1_414     ;R105-WEYLER                                                 ;         1
30045W1_1_413 ;W30045-LASNE2                                                                                                                                                                                                                                                  ;LASNE2                                                                                                                                                                                                                                                  ;LASNE                                                  ;         1;U    ;068W1_4                       ;4068W1_213     ;W068-LASNE                                                  ;         1
30078R1_1_220 ;R30078-MAR_ROUTELIEGE                                                                                                                                                                                                                                          ;MAR_ROUTELIEGE                                                                                                                                                                                                                                          ;MARCHE_WEX                                             ;         1;U    ;220R1_1                       ;1220R1_413     ;R220-MARCHE_WEX                                             ;         1
30079C1_1_114 ;C30079-COUILLET_LA_QUEU                                                                                                                                                                                                                                        ;COUILLET_LA_QUEU                                                                                                                                                                                                                                        ;COUILLET_LA_QUEUE                                      ;         1;U    ;184C1_6                       ;6184C1_413     ;C184-COUILLET_LA_QUEUE                                      ;         1
30080F1_1_113 ;F30080-DIL_DILBEEK_C_CULTUR                                                                                                                                                                                                                                    ;DIL_DILBEEK_C_CULTUR                                                                                                                                                                                                                                    ;DIL_DILBEEK_C_CULTUREL                                 ;         1;U    ;075F1_7                       ;7075F1_113     ;F075-DIL_DILBEEK_C_CULTUREL                                 ;         1
30081C1_1_413 ;C30081-CH_MONT_SUR_MARCHIEN                                                                                                                                                                                                                                    ;CH_MONT_SUR_MARCHIEN                                                                                                                                                                                                                                    ;CH_MONT_SUR_MARCHIENNE                                 ;         1;U    ;018C1_4                       ;4018C1_313     ;C018-CH_MONT_SUR_MARCHIENNE                                 ;         1
30018L3_1_413 ;L30018-NMBS_L_GUILLEMINS_3G                                                                                                                                                                                                                                    ;NMBS_L_GUILLEMINS_3G                                                                                                                                                                                                                                    ;NMBS_L_GUILLEMINS_2G                                   ;         1;U    ;018L3_1                       ;1018L3_312     ;L018-NMBS_L_GUILLEMINS_2G                                   ;         1
30018W1_1_220 ;W30018-WAT_BARAQUE                                                                                                                                                                                                                                             ;WAT_BARAQUE                                                                                                                                                                                                                                             ;WATERLOO_BARAQUE                                       ;         1;U    ;213W1_1                       ;1213W1_112     ;W213-WATERLOO_BARAQUE                                       ;         1
30019C1_1_313 ;C30019-E42_POMMEROUEUL                                                                                                                                                                                                                                         ;E42_POMMEROUEUL                                                                                                                                                                                                                                         ;N522_E19_ELECTRABEL                                    ;         1;U    ;268C1_1                       ;1268C1_415     ;C268-N522_E19_ELECTRABEL                                    ;         1
30019F1_1     ;F30019-MAL_ELECT_PYL29                                                                                                                                                                                                                                         ;MAL_ELECT_PYL29                                                                                                                                                                                                                                         ;MAL_ELECTRA_PYL29                                      ;         1;U    ;361F1_1                       ;1361F1_312     ;F361-MAL_ELECTRA_PYL29                                      ;         1
30020A1_1_321 ;A30020-ANT_ECHANGEUR_EST                                                                                                                                                                                                                                       ;ANT_ECHANGEUR_EST                                                                                                                                                                                                                                       ;ANTW_ECHANGEUR_EST                                     ;         1;U    ;021A1_1                       ;1021A1_312     ;A021-ANTW_ECHANGEUR_EST                                     ;         1
30020B3_1_420 ;B30020-EUROPEAN_COUNCIL_3G                                                                                                                                                                                                                                     ;EUROPEAN_COUNCIL_3G                                                                                                                                                                                                                                     ;BXL_CONSEIL_EUROPEEN                                   ;         1;U    ;020B3_1                       ;1020B3_121     ;B020-BXL_CONSEIL_EUROPEEN                                   ;         1
30020B5_1_221 ;B30020-METRO_DE_BROUCKERE_3G                                                                                                                                                                                                                                   ;METRO_DE_BROUCKERE_3G                                                                                                                                                                                                                                   ;METRO_DE_BROUCKERE                                     ;         1;U    ;020B5_1                       ;1020B5_212     ;B020-METRO_DE_BROUCKERE                                     ;         1
30049A1_1_215 ;A30049-E19_SCHOTEN1                                                                                                                                                                                                                                            ;E19_SCHOTEN1                                                                                                                                                                                                                                            ;A1_SCHOTEN1                                            ;         1;U    ;108A1_1                       ;1108A1_213     ;A108-A1_SCHOTEN1                                            ;         1
30082A1_1_321 ;A30082-E34_ANT_EUROPARK                                                                                                                                                                                                                                        ;E34_ANT_EUROPARK                                                                                                                                                                                                                                        ;ANTW_EUROPARK                                          ;         1;U    ;023A1_1                       ;1023A1_213     ;A023-ANTW_EUROPARK                                          ;         1
30083C1_1_413 ;C30083-CH_JUME                                                                                                                                                                                                                                                 ;CH_JUME                                                                                                                                                                                                                                                 ;CH_JUMET                                               ;         1;U    ;016C1_1                       ;1016C1_313     ;C016-CH_JUMET                                               ;         1
30021G1_3_321 ;G30021-GEN_MAALTE                                                                                                                                                                                                                                              ;GEN_MAALTE                                                                                                                                                                                                                                              ;GT_MAALTE                                              ;         1;U    ;027G1_4                       ;4027G1_121     ;G027-GT_MAALTE                                              ;         1
30021G3_1_321 ;G30021-EXPO_GENT_3G                                                                                                                                                                                                                                            ;EXPO_GENT_3G                                                                                                                                                                                                                                            ;EXPO_GENT                                              ;         1;U    ;021G3_1                       ;1021G3_121     ;G021-EXPO_GENT                                              ;         1
30050G1_1_321 ;G30050-WONDELGEM                                                                                                                                                                                                                                               ;WONDELGEM                                                                                                                                                                                                                                               ;GT_TEHUIS                                              ;         1;U    ;030G1_4                       ;4030G1_414     ;G030-GT_TEHUIS                                              ;         1
30083W1_1_314 ;W30083-WAVRE_SUD_EST                                                                                                                                                                                                                                           ;WAVRE_SUD_EST                                                                                                                                                                                                                                           ;WAVRE_SOUTH_EAST                                       ;         1;U    ;224W1_2                       ;2224W1_414     ;W224-WAVRE_SOUTH_EAST                                       ;         1
30085C1_1_413 ;C30085-TRAZEGNIE                                                                                                                                                                                                                                               ;TRAZEGNIE                                                                                                                                                                                                                                               ;TRAZEGNIES                                             ;         1;U    ;141C1_1                       ;1141C1_213     ;C141-TRAZEGNIES                                             ;         1
30142W1_1_212 ;W30142-BLA_TUBIZE                                                                                                                                                                                                                                              ;BLA_TUBIZE                                                                                                                                                                                                                                              ;UCB_BRAINE_LALLEUD                                     ;         1;U    ;033W1_1                       ;1033W1_113     ;W033-UCB_BRAINE_LALLEUD                                     ;         1
30146B3_1_420 ;B30146-STIB_RUE_ROYALE_3G                                                                                                                                                                                                                                      ;STIB_RUE_ROYALE_3G                                                                                                                                                                                                                                      ;STIB_RUE_ROYALE                                        ;         1;U    ;146B3_1                       ;1146B3_212     ;B146-STIB_RUE_ROYALE                                        ;         1
30235C1_1_413 ;C30235-ETANG_PYLONE_HT                                                                                                                                                                                                                                         ;ETANG_PYLONE_HT                                                                                                                                                                                                                                         ;ETANG                                                  ;         1;U    ;010C1_4                       ;4010C1_313     ;C010-ETANG                                                  ;         1
30235F1_1_412 ;F30235-HEV_HEVERLEE_LEUVEN                                                                                                                                                                                                                                     ;HEV_HEVERLEE_LEUVEN                                                                                                                                                                                                                                     ;HEVERLEE_LEUVEN_COUVENT                                ;         1;U    ;240F1_1                       ;1240F1_414     ;F240-HEVERLEE_LEUVEN_COUVENT                                ;         1
30148H1_1_413 ;H30148-ST_TRUIDEN_CNTR                                                                                                                                                                                                                                         ;ST_TRUIDEN_CNTR                                                                                                                                                                                                                                         ;SINT_TRUIDEN_CENTRE                                    ;         1;U    ;221H1_3                       ;3221H1_313     ;H221-SINT_TRUIDEN_CENTRE                                    ;         1
30154B3_1_312 ;B30154-BNP_BOREAL_BUILDING_3G                                                                                                                                                                                                                                  ;BNP_BOREAL_BUILDING_3G                                                                                                                                                                                                                                  ;BNP_BOREAL_BUILDING                                    ;         1;U    ;154B3_1                       ;1154B3_411     ;B154-BNP_BOREAL_BUILDING                                    ;         1
30329C1_2_214 ;C30329-MSM_RUEDUCIMETIERE                                                                                                                                                                                                                                      ;MSM_RUEDUCIMETIERE                                                                                                                                                                                                                                      ;MONT_SUR_MARCHIENNE_R3                                 ;         1;U    ;284C1_2                       ;2284C1_404     ;C284-MONT_SUR_MARCHIENNE_R3                                 ;         1
30330G1_1_321 ;G30330-AALST_LEOPOLDLAAN                                                                                                                                                                                                                                       ;AALST_LEOPOLDLAAN                                                                                                                                                                                                                                       ;AALST_LEOPOLDSTRAAT                                    ;         1;U    ;351G1_1                       ;1351G1_114     ;G351-AALST_LEOPOLDSTRAAT                                    ;         1
30158B3_1_312 ;B30158-BNP_KANSELARIJ_3G                                                                                                                                                                                                                                       ;BNP_KANSELARIJ_3G                                                                                                                                                                                                                                       ;BNP_KANSELARIJ                                         ;         1;U    ;158B3_1                       ;1158B3_212     ;B158-BNP_KANSELARIJ                                         ;         1
30160H1_1_115 ;H30160-N702_HASSELT_ES                                                                                                                                                                                                                                         ;N702_HASSELT_ES                                                                                                                                                                                                                                         ;N702_HASSELT_EAST                                      ;         1;U    ;070H1_3                       ;3070H1_312     ;H070-N702_HASSELT_EAST                                      ;         1
30160L1_1_413 ;L30160-LIE_BEYN_MALGUL                                                                                                                                                                                                                                         ;LIE_BEYN_MALGUL                                                                                                                                                                                                                                         ;LIEGE_BEYNE_MALGUEULE                                  ;         1;U    ;194L1_2                       ;2194L1_414     ;L194-LIEGE_BEYNE_MALGUEULE                                  ;         1
30161B3_1_312 ;B30161-HOTEL_THON_BRU_3G                                                                                                                                                                                                                                       ;HOTEL_THON_BRU_3G                                                                                                                                                                                                                                       ;HOTEL_THON_BRU                                         ;         1;U    ;161B3_1                       ;1161B3_312     ;B161-HOTEL_THON_BRU                                         ;         1
30249A1_1_321 ;A30249-ANT_BRASSCHAAT_CENTRUM                                                                                                                                                                                                                                  ;ANT_BRASSCHAAT_CENTRUM                                                                                                                                                                                                                                  ;ANTW_BRASSCHAAT_CENTRUM                                ;         1;U    ;009A1_1                       ;1009A1_312     ;A009-ANTW_BRASSCHAAT_CENTRUM                                ;         1
30250A1_1_321 ;A30250-ANT_ALFREDLEI                                                                                                                                                                                                                                           ;ANT_ALFREDLEI                                                                                                                                                                                                                                           ;ANTW_ALFREDLEI                                         ;         1;U    ;012A1_1                       ;1012A1_213     ;A012-ANTW_ALFREDLEI                                         ;         1
30333L1_1_315 ;L30333-ANS_STATION                                                                                                                                                                                                                                             ;ANS_STATION                                                                                                                                                                                                                                             ;LIEGE_A_LA_CHAUSSEE                                    ;         1;U    ;216L1_1                       ;1216L1_414     ;L216-LIEGE_A_LA_CHAUSSEE                                    ;         1
30162N1_1_120 ;N30162-MARCHE_DAMES                                                                                                                                                                                                                                            ;MARCHE_DAMES                                                                                                                                                                                                                                            ;MARCHE_LES_DAMES                                       ;         1;U    ;084N1_3                       ;3084N1_120     ;N084-MARCHE_LES_DAMES                                       ;         1
30255A1_1_321 ;A30255-ANT_ANTW                                                                                                                                                                                                                                                ;ANT_ANTW                                                                                                                                                                                                                                                ;ANTW_ANTW                                              ;         1;U    ;006A1_2                       ;2006A1_319     ;A006-ANTW_ANTW                                              ;         1
30255F1_1_412 ;F30255-ZAV_PYL_BELG                                                                                                                                                                                                                                            ;ZAV_PYL_BELG                                                                                                                                                                                                                                            ;ZAV_EGLISE_STEENDHERSEEL                               ;         1;U    ;130F1_7                       ;7130F1_121     ;F130-ZAV_EGLISE_STEENDHERSEEL                               ;         1
30337F1_1_312 ;F30337-KES_PYLONE_BELG                                                                                                                                                                                                                                         ;KES_PYLONE_BELG                                                                                                                                                                                                                                         ;KES_PYLONE_BELGACOM                                    ;         1;U    ;238F1_1                       ;1238F1_312     ;F238-KES_PYLONE_BELGACOM                                    ;         1
30339F1_1_312 ;F30339-HOL_HOLSBEEK_LI                                                                                                                                                                                                                                         ;HOL_HOLSBEEK_LI                                                                                                                                                                                                                                         ;HOL_HOLSBEEK_LINDEN                                    ;         1;U    ;239F1_1                       ;1239F1_312     ;F239-HOL_HOLSBEEK_LINDEN                                    ;         1
30341F1_1_312 ;F30341-BUKEN_PYL_P                                                                                                                                                                                                                                             ;BUKEN_PYL_P                                                                                                                                                                                                                                             ;BUKEN_PYL_PX                                           ;         1;U    ;066F1_1                       ;1066F1_312     ;F066-BUKEN_PYL_PX                                           ;         1
30341L1_1_314 ;L30341-BRESSOUX_CHURCHILL                                                                                                                                                                                                                                      ;BRESSOUX_CHURCHILL                                                                                                                                                                                                                                      ;LIEGE_BRESSOUX_CHURCHILL                               ;         1;U    ;202L1_1                       ;1202L1_312     ;L202-LIEGE_BRESSOUX_CHURCHILL                               ;         1
30342A1_1_413 ;A30342-N16_HINGENE                                                                                                                                                                                                                                             ;N16_HINGENE                                                                                                                                                                                                                                             ;MKT_HINGENE                                            ;         1;U    ;341A1_3                       ;3341A1_413     ;A341-MKT_HINGENE                                            ;         1
